visitNumber,pageviews,hits,time_on_site,bounces,newVisits,transactions,transactionRevenue,sessionQualityDim,deviceCategory,browser,operatingSystem,country,city,source,medium,campaign,day_of_week,month,is_weekend
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,90,52,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,12,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,9,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,48,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.2679234154653263,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,26,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,43,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
1.0,0.4670893625431737,0.492868750302848,-0.30578747623097435,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,10,0,4,1,1,8,0
3.5,0.4670893625431737,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,41,0,4,1,1,8,0
2.0,0.4670893625431737,0.492868750302848,-0.30578747623097435,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,15,52,0,4,1,1,8,0
1.0,0.3415366850102731,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,12,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,90,48,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,56,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,90,52,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,90,44,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,43,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,90,7,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,29,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,12,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,42,52,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,31,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,89,25,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,7,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,29,7,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,90,42,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,2,2,0,90,7,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,90,42,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,90,26,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,41,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,2,2,0,89,25,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
1.0,0.3415366850102731,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,69,30,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,12,52,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,48,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,31,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,43,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,29,16,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,41,52,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,7,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,46,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,90,26,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,93,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,90,42,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,36,21,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,37,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,90,48,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,31,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,42,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,34,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,36,52,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,58,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,65,52,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,90,41,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,31,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,22,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,40,50,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,71,52,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,90,31,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,15,7,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,35,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,27,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,43,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,12,52,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,9,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,48,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,90,43,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,26,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,7,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,2,2,0,38,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,40,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,52,28,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,31,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,90,12,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,2,8,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,31,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,12,51,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,36,7,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,7,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,13,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,58,52,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,46,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,48,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,42,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,2,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,34,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,31,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,1,90,46,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,36,11,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,52,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,44,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,48,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,7,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,50,52,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,2,2,2,90,52,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,1,2,0,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,2,2,0,90,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,50,52,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
3.5,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,3,90,12,0,4,1,1,8,0
2.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,2,2,0,36,52,0,4,1,1,8,0
1.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,0.6044705248269888,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,90,52,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,7,12,52,0,4,1,1,8,0
3.0,0.5298657013096241,0.492868750302848,-0.23062873907209394,-0.9691759245286108,-1.6543403837370223,-0.1281957636729068,-0.0490815137438162,-0.2936079486097855,0,2,4,90,31,0,4,1,1,8,0
